preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load,role_mechanism_load,condition,workspace_aux_initial_weight,workspace_aux_anneal_steps,first_primary_window_loss,last_primary_window_loss,last_workspace_aux_window_loss,anneal_boundary_primary_window_loss,final_workspace_aux_weight,final_weighted_workspace_aux_window_loss,training_stream_samples,output_logit_bound,initial_train_brier,initial_holdout_brier,final_train_brier,final_holdout_brier,initial_train_ece,initial_holdout_ece,final_train_ece,final_holdout_ece,final_train_max_confidence,final_holdout_max_confidence,final_train_true_class_probability,final_holdout_true_class_probability,read_slot_load,write_slot_load,mean_write_collision_rate,mean_routing_entropy,mean_routing_disagreement_rate,router_initial_temperature,router_final_temperature,router_anneal_steps,final_200_collision_rate,final_200_routing_entropy,final_200_disagreement_rate
kv_annealed_router,12,800,8,112,160,160,8,1.609437912434,0.074299679445,0.069679232870,0.002209742666,0.002253801744,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.042984367729,0.002212935870,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.042984367729,0.002212935870,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.008445560462,0.007506799533,0.000006112076,0.000006361270,0.071019446694,0.066755440250,0.002207296638,0.002251255666,0.997792703362,0.997748744334,0.997792703362,0.997748744334,52;52;56,320;320;320,0.000000000000,0.021688216375,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.020924260505,0.000000000000
structural_core_blind,13,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.606707548095,1.663644049383,0.181250000000,0.168750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.628553070325,1.598497602430,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.628553070325,1.598497602430,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.799038260962,0.819796037604,0.031250000000,0.175000000000,0.046694175871,0.059194175871,0.227944175871,0.227944175871,0.201822263703,0.191443375382,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,13,800,8,88,160,160,8,1.609437912434,0.032386032286,0.026534537439,0.002249028010,0.002254937204,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.015350587816,0.002219271510,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.015350587816,0.002219271510,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002029112575,0.001451330762,0.000006350010,0.000006380058,0.031705680514,0.026047885886,0.002246488515,0.002252386078,0.997753511485,0.997747613922,0.997753511485,0.997747613922,57;48;55,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,13,800,8,88,160,160,8,1.609437912434,0.032386032286,0.026534537439,0.002249028010,0.002254937204,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.015350587816,0.002219271510,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.015350587816,0.002219271510,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002029112575,0.001451330762,0.000006350010,0.000006380058,0.031705680514,0.026047885886,0.002246488515,0.002252386078,0.997753511485,0.997747613922,0.997753511485,0.997747613922,57;48;55,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,13,800,8,112,160,160,8,1.609437912434,0.032386032286,0.026534537439,0.002249028010,0.002254937204,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.015350587816,0.002219271510,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.015350587816,0.002219271510,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002029112575,0.001451330762,0.000006350010,0.000006380058,0.031705680514,0.026047885886,0.002246488515,0.002252386078,0.997753511485,0.997747613922,0.997753511485,0.997747613922,54;55;51,320;320;320,0.000000000000,0.185207797585,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.192615828359,0.000000000000
kv_annealed_router,13,800,8,112,160,160,8,1.609437912434,0.032386032286,0.026534537439,0.002249028010,0.002254937204,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.015350587816,0.002219271510,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.015350587816,0.002219271510,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.002029112575,0.001451330762,0.000006350010,0.000006380058,0.031705680514,0.026047885886,0.002246488515,0.002252386078,0.997753511485,0.997747613922,0.997753511485,0.997747613922,54;55;51,320;320;320,0.000000000000,0.058403214503,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.057921107070,0.000000000000
structural_core_blind,14,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.622942637208,1.637832809953,0.175000000000,0.212500000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.628332189463,1.613092388197,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.628332189463,1.613092388197,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.805294506184,0.811032782549,0.050000000000,0.212500000000,0.044357494275,0.006857494275,0.219357494275,0.219357494275,0.198369018631,0.195499880449,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,14,800,8,88,160,160,8,1.609437912434,0.022807261183,0.022673658672,0.002217774377,0.002238628148,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.014352899734,0.002234529850,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.014352899734,0.002234529850,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001047913032,0.001014319542,0.000006144814,0.000006260484,0.022460395797,0.022336893129,0.002215314353,0.002236122204,0.997784685647,0.997763877796,0.997784685647,0.997763877796,59;54;47,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,14,800,8,88,160,160,8,1.609437912434,0.022807261183,0.022673658672,0.002217774377,0.002238628148,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.014352899734,0.002234529850,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.014352899734,0.002234529850,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001047913032,0.001014319542,0.000006144814,0.000006260484,0.022460395797,0.022336893129,0.002215314353,0.002236122204,0.997784685647,0.997763877796,0.997784685647,0.997763877796,59;54;47,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,14,800,8,112,160,160,8,1.609437912434,0.022807261183,0.022673658672,0.002217774377,0.002238628148,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.014352899734,0.002234529850,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.014352899734,0.002234529850,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001047913032,0.001014319542,0.000006144814,0.000006260484,0.022460395797,0.022336893129,0.002215314353,0.002236122204,0.997784685647,0.997763877796,0.997784685647,0.997763877796,53;46;61,320;320;320,0.000000000000,0.296964667960,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.292586876858,0.000000000000
kv_annealed_router,14,800,8,112,160,160,8,1.609437912434,0.022807261183,0.022673658672,0.002217774377,0.002238628148,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.014352899734,0.002234529850,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.014352899734,0.002234529850,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.001047913032,0.001014319542,0.000006144814,0.000006260484,0.022460395797,0.022336893129,0.002215314353,0.002236122204,0.997784685647,0.997763877796,0.997784685647,0.997763877796,53;46;61,320;320;320,0.000000000000,0.042569500916,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.042354867735,0.000000000000
structural_core_blind,15,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.615404081321,1.644188052454,0.162500000000,0.143750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621137508387,1.610916581748,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.621137508387,1.610916581748,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.802416844718,0.813327691559,0.006250000000,0.106250000000,0.060966603869,0.079716603869,0.223466603869,0.223466603869,0.199693614111,0.194238190691,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,15,800,8,88,160,160,8,1.609437912434,0.121631902586,0.091215264381,0.002207713739,0.002219776409,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.072723192190,0.002232509375,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.072723192190,0.002232509375,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.038260945508,0.026989686732,0.000006082876,0.000006149019,0.109045671832,0.082368119154,0.002205277779,0.002217313898,0.997794722221,0.997782686102,0.997794722221,0.997782686102,54;55;51,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,15,800,8,88,160,160,8,1.609437912434,0.121631902586,0.091215264381,0.002207713739,0.002219776409,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.072723192190,0.002232509375,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.072723192190,0.002232509375,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.038260945508,0.026989686732,0.000006082876,0.000006149019,0.109045671832,0.082368119154,0.002205277779,0.002217313898,0.997794722221,0.997782686102,0.997794722221,0.997782686102,54;55;51,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,15,800,8,112,160,160,8,1.609437912434,0.121631902586,0.091215264381,0.002207713739,0.002219776409,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.072723192190,0.002232509375,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.072723192190,0.002232509375,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.038260945508,0.026989686732,0.000006082876,0.000006149019,0.109045671832,0.082368119154,0.002205277779,0.002217313898,0.997794722221,0.997782686102,0.997794722221,0.997782686102,55;49;56,320;320;320,0.000000000000,0.146589538179,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.147449912811,0.000000000000
kv_annealed_router,15,800,8,112,160,160,8,1.609437912434,0.121631902586,0.091215264381,0.002207713739,0.002219776409,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.072723192190,0.002232509375,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.072723192190,0.002232509375,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.038260945508,0.026989686732,0.000006082876,0.000006149019,0.109045671832,0.082368119154,0.002205277779,0.002217313898,0.997794722221,0.997782686102,0.997794722221,0.997782686102,55;49;56,320;320;320,0.000000000000,0.020490966716,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.029150472206,0.000000000000
structural_core_blind,16,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.596717641111,1.642069703808,0.187500000000,0.200000000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621369857695,1.623494787528,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.621369857695,1.623494787528,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.795036001053,0.812470188887,0.062500000000,0.143750000000,0.031896851132,0.019396851132,0.219396851132,0.219396851132,0.203285286271,0.194568192354,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,16,800,8,88,160,160,8,1.609437912434,0.014013317015,0.020083307230,0.002213960732,0.002276574014,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.008554135166,0.002211145605,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.008554135166,0.002211145605,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000499430738,0.000865219211,0.000006175580,0.000006523796,0.013855765936,0.019813897958,0.002211493255,0.002273968210,0.997788506745,0.997726031790,0.997788506745,0.997726031790,55;47;58,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,16,800,8,88,160,160,8,1.609437912434,0.014013317015,0.020083307230,0.002213960732,0.002276574014,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.008554135166,0.002211145605,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.008554135166,0.002211145605,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000499430738,0.000865219211,0.000006175580,0.000006523796,0.013855765936,0.019813897958,0.002211493255,0.002273968210,0.997788506745,0.997726031790,0.997788506745,0.997726031790,55;47;58,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,16,800,8,112,160,160,8,1.609437912434,0.014013317015,0.020083307230,0.002213960732,0.002276574014,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.008554135166,0.002211145605,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.008554135166,0.002211145605,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000499430738,0.000865219211,0.000006175580,0.000006523796,0.013855765936,0.019813897958,0.002211493255,0.002273968210,0.997788506745,0.997726031790,0.997788506745,0.997726031790,55;47;58,320;320;320,0.000000000000,0.263273441722,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.260627536790,0.000000000000
kv_annealed_router,16,800,8,112,160,160,8,1.609437912434,0.014013317015,0.020083307230,0.002213960732,0.002276574014,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.008554135166,0.002211145605,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.008554135166,0.002211145605,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000499430738,0.000865219211,0.000006175580,0.000006523796,0.013855765936,0.019813897958,0.002211493255,0.002273968210,0.997788506745,0.997726031790,0.997788506745,0.997726031790,56;47;57,320;320;320,0.000000000000,0.014155611004,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.024965188566,0.000000000000
structural_core_blind,17,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.599407500568,1.667665965980,0.218750000000,0.168750000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.623881943917,1.628064940853,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.623881943917,1.628064940853,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.796322386604,0.820729206996,0.056250000000,0.131250000000,0.000304656425,0.049695343575,0.218445343575,0.218445343575,0.203544398997,0.191340988802,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,17,800,8,88,160,160,8,1.609437912434,0.122421391652,0.130665838946,0.002204193423,0.002237338519,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.059886357222,0.002235811248,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.059886357222,0.002235811248,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.028304530565,0.029855231000,0.000006066898,0.000006253489,0.114282704880,0.121947932139,0.002201764052,0.002234834222,0.997798235948,0.997765165778,0.997798235948,0.997765165778,37;59;64,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,17,800,8,88,160,160,8,1.609437912434,0.122421391652,0.130665838946,0.002204193423,0.002237338519,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.059886357222,0.002235811248,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.059886357222,0.002235811248,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.028304530565,0.029855231000,0.000006066898,0.000006253489,0.114282704880,0.121947932139,0.002201764052,0.002234834222,0.997798235948,0.997765165778,0.997798235948,0.997765165778,37;59;64,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,17,800,8,112,160,160,8,1.609437912434,0.122421391652,0.130665838946,0.002204193423,0.002237338519,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.059886357222,0.002235811248,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.059886357222,0.002235811248,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.028304530565,0.029855231000,0.000006066898,0.000006253489,0.114282704880,0.121947932139,0.002201764052,0.002234834222,0.997798235948,0.997765165778,0.997798235948,0.997765165778,40;66;54,320;320;320,0.000000000000,0.121534285640,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.118625434788,0.000000000000
kv_annealed_router,17,800,8,112,160,160,8,1.609437912434,0.122421391652,0.130665838946,0.002204193423,0.002237338519,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.059886357222,0.002235811248,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.059886357222,0.002235811248,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.028304530565,0.029855231000,0.000006066898,0.000006253489,0.114282704880,0.121947932139,0.002201764052,0.002234834222,0.997798235948,0.997765165778,0.997798235948,0.997765165778,40;62;58,320;320;320,0.000000000000,0.063542245436,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.054503009623,0.000000000000
structural_core_blind,18,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.615635186224,1.646066241055,0.243750000000,0.125000000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.635254296881,1.610903680225,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.635254296881,1.610903680225,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.802436082369,0.814036678248,0.018750000000,0.112500000000,0.025344405615,0.093405594385,0.218405594385,0.218405594385,0.199800702458,0.194000404518,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,18,800,8,88,160,160,8,1.609437912434,0.012813434338,0.013302139806,0.002272920084,0.002279793776,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007444072572,0.002205412615,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.007444072572,0.002205412615,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000252846651,0.000265713780,0.000006522591,0.000006560679,0.012728536089,0.013211354837,0.002270315960,0.002277175004,0.997729684040,0.997722824996,0.997729684040,0.997722824996,55;51;54,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_first_free,18,800,8,88,160,160,8,1.609437912434,0.012813434338,0.013302139806,0.002272920084,0.002279793776,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007444072572,0.002205412615,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_first_free,0.000000000000,0,0.007444072572,0.002205412615,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000252846651,0.000265713780,0.000006522591,0.000006560679,0.012728536089,0.013211354837,0.002270315960,0.002277175004,0.997729684040,0.997722824996,0.997729684040,0.997722824996,55;51;54,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_hard_router,18,800,8,112,160,160,8,1.609437912434,0.012813434338,0.013302139806,0.002272920084,0.002279793776,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007444072572,0.002205412615,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_hard_router,0.000000000000,0,0.007444072572,0.002205412615,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000252846651,0.000265713780,0.000006522591,0.000006560679,0.012728536089,0.013211354837,0.002270315960,0.002277175004,0.997729684040,0.997722824996,0.997729684040,0.997722824996,50;50;60,320;320;320,0.000000000000,0.144257000721,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.142652379407,0.000000000000
kv_annealed_router,18,800,8,112,160,160,8,1.609437912434,0.012813434338,0.013302139806,0.002272920084,0.002279793776,1.000000000000,1.000000000000,88.000000000000,1.000000000000,0.750000000000,1.000000000000,0.007444072572,0.002205412615,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_annealed_router,0.000000000000,0,0.007444072572,0.002205412615,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.000252846651,0.000265713780,0.000006522591,0.000006560679,0.012728536089,0.013211354837,0.002270315960,0.002277175004,0.997729684040,0.997722824996,0.997729684040,0.997722824996,51;53;56,320;320;320,0.000000000000,0.012125361870,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.013175798764,0.000000000000
structural_core_blind,19,800,8,725,160,160,8,1.609437912434,1.609437912434,1.609437912434,1.612663421720,1.628192349264,0.212500000000,0.212500000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.621917237993,1.574536423154,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,structural_core_blind,0.000000000000,0,1.621917237993,1.574536423154,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.800000000000,0.800000000000,0.801457227958,0.807148454680,0.025000000000,0.143750000000,0.033996168670,0.033996168670,0.246496168670,0.246496168670,0.200931479352,0.198085865991,0;0;0,0;0;0,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
kv_fixed_position,19,800,8,88,160,160,8,1.609437912434,0.154529020035,0.148416409701,0.002214547855,0.002222293644,1.000000000000,1.000000000000,64.000000000000,1.000000000000,0.750000000000,1.000000000000,0.091370935722,0.002194815081,320;320;320;320,entity:160;160;160;0|value:160;160;160;0|filler:0;0;0;0|query_marker:0;0;0;160|query_entity:0;0;0;160,kv_fixed_position,0.000000000000,0,0.091370935722,0.002194815081,0.000000000000,0.000000000000,0.000000000000,0.000000000000,6400,0.000000000000,0.054539868109,0.048543099373,0.000006131518,0.000006175242,0.135444393579,0.131279764312,0.002212093338,0.002219821656,0.997787906662,0.997780178344,0.997787906662,0.997780178344,47;56;57,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,600,0.000000000000,0.000000000000,0.000000000000
