preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load,role_mechanism_load,condition,workspace_aux_initial_weight,workspace_aux_anneal_steps,first_primary_window_loss,last_primary_window_loss,last_workspace_aux_window_loss,anneal_boundary_primary_window_loss,final_workspace_aux_weight,final_weighted_workspace_aux_window_loss,training_stream_samples,output_logit_bound,initial_train_brier,initial_holdout_brier,final_train_brier,final_holdout_brier,initial_train_ece,initial_holdout_ece,final_train_ece,final_holdout_ece,final_train_max_confidence,final_holdout_max_confidence,final_train_true_class_probability,final_holdout_true_class_probability,read_slot_load,write_slot_load,mean_write_collision_rate,mean_routing_entropy,mean_routing_disagreement_rate,router_initial_temperature,router_final_temperature,router_anneal_steps,final_200_collision_rate,final_200_routing_entropy,final_200_disagreement_rate,retention_write_rate,retention_skip_rate,retention_eviction_rate,relevant_eviction_rate,queried_entity_retention_rate,query_read_hit_rate,mean_retained_age,eviction_slot_load,final_300_retention_write_rate,final_300_retention_skip_rate,final_300_retention_eviction_rate,final_300_relevant_eviction_rate,final_300_query_read_hit_rate
kv_annealed_retention,14,1200,8,145,160,160,15,1.791759469228,1.858410133626,1.808050597583,0.007900154999,0.007867256814,1.000000000000,1.000000000000,107.000000000000,1.000000000000,0.495833333333,1.000000000000,2.193493644215,0.008042840691,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,2.193493644215,0.008042840691,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.636827231750,0.646181865427,0.000074915464,0.000074347327,0.262896610612,0.272149443812,0.007868946546,0.007836301759,0.992131053454,0.992163698241,0.992131053454,0.992163698241,59;54;47,384;400;406,0.000000000000,0.525228688477,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.569497865099,0.000000000000,0.619791666667,0.380208333333,0.119791666667,0.000000000000,1.000000000000,1.000000000000,2.683333333333,32;40;43,0.611458333333,0.388541666667,0.111458333333,0.000000000000,1.000000000000
kv_full_capacity,15,1200,8,120,160,160,15,1.791759469228,0.071406841431,0.077867415248,0.003795202569,0.003775028474,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.042344636751,0.003723138743,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.042344636751,0.003723138743,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.008043475390,0.009153128784,0.000017335104,0.000017146758,0.068385106304,0.074407331012,0.003787972644,0.003767876307,0.996212027356,0.996232123693,0.996212027356,0.996232123693,29;19;27;27;29;29,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,15,1200,8,120,160,160,15,1.791759469228,0.071406841431,0.077867415248,0.003795202569,0.003775028474,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.042344636751,0.003723138743,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.042344636751,0.003723138743,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.008043475390,0.009153128784,0.000017335104,0.000017146758,0.068385106304,0.074407331012,0.003787972644,0.003767876307,0.996212027356,0.996232123693,0.996212027356,0.996232123693,50;53;57,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.462500000000,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,15,1200,8,120,160,160,15,1.791759469228,2.310060883326,2.358002197279,1.272774282949,1.304582190617,0.618750000000,0.600000000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,1.936946847146,1.257414069179,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,1.936946847146,1.257414069179,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.715315320712,0.749885870388,0.586687329926,0.605124569154,0.314473721281,0.330213795197,0.036839228645,0.015170354162,0.581910771355,0.589678014350,0.394576377482,0.389344620649,51;57;52,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.246875000000,0.531250000000,0.531250000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.247847222222,0.497500000000
kv_reservoir,15,1200,8,120,160,160,15,1.791759469228,2.472627198385,2.009428791373,1.369051388547,1.255013738999,0.568750000000,0.650000000000,72.000000000000,1.000000000000,0.633333333333,1.000000000000,2.223966163290,1.264431623082,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.223966163290,1.264431623082,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.805227481471,0.651925718204,0.635974959798,0.559565768248,0.364168448574,0.281610283794,0.066009514641,0.062296990711,0.604728918267,0.606892441588,0.381771135799,0.421072123247,58;36;66,524;420;576,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.791666666667,0.208333333333,0.291666666667,0.142708333333,0.593750000000,0.593750000000,2.614583333333,102;50;128,0.820000000000,0.180000000000,0.320000000000,0.167638888889,0.522916666667
kv_hard_retention,15,1200,8,145,160,160,15,1.791759469228,1.854734140096,1.651806103652,1.117631605699,1.132649050784,0.693750000000,0.712500000000,107.000000000000,1.000000000000,0.580000000000,1.000000000000,2.025099980742,1.273887821096,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,2.025099980742,1.273887821096,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.571850734078,0.536193139574,0.504825647996,0.486237128025,0.238759398026,0.217182072888,0.033212602381,0.051083986929,0.662042296015,0.661416013071,0.480046315016,0.488837176477,49;45;66,458;458;476,0.000000000000,0.529743855026,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.513904996119,0.000000000000,0.725000000000,0.275000000000,0.225000000000,0.097916666667,0.650000000000,0.650000000000,2.487500000000,69;69;78,0.720763888889,0.279236111111,0.220763888889,0.093680555556,0.614583333333
kv_annealed_retention,15,1200,8,145,160,160,15,1.791759469228,1.854734140096,1.651806103652,0.367810840850,0.276052686620,0.931250000000,0.956250000000,107.000000000000,1.000000000000,0.515833333333,1.000000000000,1.932522156994,0.268026034105,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,1.932522156994,0.268026034105,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.571850734078,0.536193139574,0.132329460174,0.085352065502,0.238759398026,0.217182072888,0.021067883014,0.005160987595,0.952317883014,0.951089012405,0.887570959857,0.909900131961,48;52;60,414;410;414,0.000000000000,0.564041346939,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.554336091282,0.000000000000,0.644791666667,0.355208333333,0.144791666667,0.023958333333,0.943750000000,0.943750000000,2.368750000000,47;45;47,0.646111111111,0.353888888889,0.146111111111,0.030000000000,0.938333333333
kv_full_capacity,16,1200,8,120,160,160,15,1.791759469228,0.024405398801,0.028442807886,0.003741446523,0.003751400003,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.018404638787,0.003784080355,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.018404638787,0.003784080355,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.001631390248,0.002036145450,0.000016940273,0.000016976355,0.023904221822,0.027805319204,0.003734388039,0.003744329012,0.996265611961,0.996255670988,0.996265611961,0.996255670988,34;30;22;24;29;21,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,16,1200,8,120,160,160,15,1.791759469228,0.024405398801,0.028442807886,0.003741446523,0.003751400003,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.018404638787,0.003784080355,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.018404638787,0.003784080355,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.001631390248,0.002036145450,0.000016940273,0.000016976355,0.023904221822,0.027805319204,0.003734388039,0.003744329012,0.996265611961,0.996255670988,0.996265611961,0.996255670988,60;55;45,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.522916666667,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,16,1200,8,120,160,160,15,1.791759469228,2.929961904712,2.857062093924,1.408118690944,1.383659222815,0.568750000000,0.587500000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,2.604958541016,1.208262667981,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,2.604958541016,1.208262667981,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.833710769215,0.798659390124,0.648245034516,0.627568712178,0.404453387448,0.385802635825,0.067939143138,0.020795713283,0.603608127207,0.608295713283,0.375655530558,0.388533419143,55;50;55,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.253125000000,0.462500000000,0.462500000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.253402777778,0.496666666667
kv_reservoir,16,1200,8,120,160,160,15,1.791759469228,3.056628069474,2.692185747217,1.429217259024,1.371478723534,0.556250000000,0.593750000000,72.000000000000,1.000000000000,0.635000000000,1.000000000000,2.060173363417,1.465648065356,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.060173363417,1.465648065356,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.856906128653,0.784029049658,0.657185691563,0.623876744428,0.416225097261,0.378417775197,0.037170639597,0.075448992082,0.519079360403,0.521080259311,0.330881859507,0.348396345807,51;56;53,562;470;492,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.793750000000,0.206250000000,0.293750000000,0.144791666667,0.512500000000,0.512500000000,2.531250000000,121;75;86,0.806597222222,0.193402777778,0.306597222222,0.159513888889,0.481250000000
kv_hard_retention,16,1200,8,145,160,160,15,1.791759469228,3.976719943019,3.280863867461,1.619660882172,1.531565383164,0.437500000000,0.512500000000,107.000000000000,1.000000000000,0.595000000000,1.000000000000,2.568960483733,1.484630412698,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,2.568960483733,1.484630412698,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,1.087327530931,0.942425969781,0.755844119397,0.699886656962,0.533359559701,0.460029591885,0.069952273227,0.048028202712,0.507452273227,0.512298236434,0.277622202295,0.307313127901,60;48;52,480;466;482,0.000000000000,0.455941033609,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.458685188746,0.000000000000,0.743750000000,0.256250000000,0.243750000000,0.144791666667,0.381250000000,0.381250000000,2.468750000000,80;73;81,0.742083333333,0.257916666667,0.242083333333,0.144722222222,0.424583333333
kv_annealed_retention,16,1200,8,145,160,160,15,1.791759469228,3.976719943019,3.280863867461,0.450792342425,0.592827641126,0.912500000000,0.887500000000,107.000000000000,1.000000000000,0.525000000000,1.000000000000,2.831995466518,0.490898948690,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,2.831995466518,0.490898948690,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,1.087327530931,0.942425969781,0.165365242514,0.212334272783,0.533359559701,0.460029591885,0.016003638545,0.044914280114,0.919284746438,0.913546962349,0.840939544568,0.812248818228,54;56;50,420;426;414,0.000000000000,0.579082076696,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.599152419587,0.000000000000,0.656250000000,0.343750000000,0.156250000000,0.041666666667,0.887500000000,0.887500000000,2.435416666667,50;53;47,0.659791666667,0.340208333333,0.159791666667,0.052847222222,0.882916666667
kv_full_capacity,17,1200,8,120,160,160,15,1.791759469228,0.040603455169,0.034376206987,0.003735239605,0.003749413371,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.021998266608,0.003760302601,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.021998266608,0.003760302601,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.004110000521,0.003146546843,0.000016728863,0.000016866035,0.039208976542,0.033313168068,0.003728256946,0.003742373201,0.996271743054,0.996257626799,0.996271743054,0.996257626799,28;23;30;27;33;19,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,17,1200,8,120,160,160,15,1.791759469228,0.040603455169,0.034376206987,0.003735239605,0.003749413371,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.021998266608,0.003760302601,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.021998266608,0.003760302601,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.004110000521,0.003146546843,0.000016728863,0.000016866035,0.039208976542,0.033313168068,0.003728256946,0.003742373201,0.996271743054,0.996257626799,0.996271743054,0.996257626799,52;58;50,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.506250000000,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,17,1200,8,120,160,160,15,1.791759469228,2.317306679435,2.797738288018,1.279042057890,1.381903419429,0.625000000000,0.581250000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,2.949764924667,1.217667621513,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,2.949764924667,1.217667621513,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.720763627253,0.803324332754,0.588992298302,0.629088101095,0.335970612991,0.380747615695,0.084805728982,0.046526486692,0.599486844171,0.598876033642,0.402588380556,0.382245870947,57;58;45,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.247916666667,0.493750000000,0.493750000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.248263888889,0.507916666667
kv_reservoir,17,1200,8,120,160,160,15,1.791759469228,2.182102795271,2.828317929243,1.277709900719,1.438171164761,0.631250000000,0.556250000000,72.000000000000,1.000000000000,0.671666666667,1.000000000000,2.467949503920,1.549720640604,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.467949503920,1.549720640604,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.705080767554,0.850723222587,0.591495314930,0.659886615892,0.329403376670,0.408426951036,0.120106079453,0.045508941224,0.511143920547,0.510741058776,0.359669488457,0.325279640623,65;46;49,592;544;476,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.839583333333,0.160416666667,0.339583333333,0.163541666667,0.475000000000,0.475000000000,2.364583333333,136;112;78,0.846527777778,0.153472222222,0.346527777778,0.166111111111,0.460833333333
kv_hard_retention,17,1200,8,145,160,160,15,1.791759469228,3.398334352260,3.508762547488,1.570390890240,1.568014709352,0.481250000000,0.481250000000,107.000000000000,1.000000000000,0.632500000000,1.000000000000,3.153246945228,1.474954811735,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,3.153246945228,1.474954811735,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.996631958987,0.997259574811,0.726201875201,0.723507599424,0.479129958977,0.478012088295,0.025348491317,0.047765126436,0.487646333515,0.490110443875,0.284684611673,0.287012495677,42;60;58,528;482;508,0.000000000000,0.542795161337,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.540961188470,0.000000000000,0.790625000000,0.209375000000,0.290625000000,0.180208333333,0.425000000000,0.425000000000,2.497916666667,104;81;94,0.788472222222,0.211527777778,0.288472222222,0.172222222222,0.407083333333
kv_annealed_retention,17,1200,8,145,160,160,15,1.791759469228,3.398334352260,3.508762547488,0.008641681295,0.008724209729,1.000000000000,1.000000000000,107.000000000000,1.000000000000,0.485000000000,1.000000000000,2.130242807709,0.008593662187,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_annealed_retention,0.000000000000,0,2.130242807709,0.008593662187,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.996631958987,0.997259574811,0.000089613922,0.000091206575,0.479129958977,0.478012088295,0.008604262326,0.008686128945,0.991395737674,0.991313871055,0.991395737674,0.991313871055,53;53;54,382;394;388,0.000000000000,0.558902245850,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.540791250415,0.000000000000,0.606250000000,0.393750000000,0.106250000000,0.000000000000,1.000000000000,1.000000000000,2.506250000000,31;37;34,0.630625000000,0.369375000000,0.130625000000,0.000000000000,1.000000000000
kv_full_capacity,18,1200,8,120,160,160,15,1.791759469228,0.023798987957,0.030145983108,0.003730440681,0.003733154492,1.000000000000,1.000000000000,96.000000000000,1.000000000000,0.800000000000,1.000000000000,0.013959137979,0.003772716806,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_full_capacity,0.000000000000,0,0.013959137979,0.003772716806,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.001205740733,0.001750688138,0.000016703795,0.000016726140,0.023404160707,0.029561954216,0.003723471337,0.003726176516,0.996276528663,0.996273823484,0.996276528663,0.996273823484,28;30;23;26;27;26,320;320;320;320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.500000000000,0;0;0;0;0;0,1.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000
kv_oracle_retention,18,1200,8,120,160,160,15,1.791759469228,0.023798987957,0.030145983108,0.003730440681,0.003733154492,1.000000000000,1.000000000000,72.000000000000,1.000000000000,0.400000000000,1.000000000000,0.013959137979,0.003772716806,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_oracle_retention,0.000000000000,0,0.013959137979,0.003772716806,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.001205740733,0.001750688138,0.000016703795,0.000016726140,0.023404160707,0.029561954216,0.003723471337,0.003726176516,0.996276528663,0.996273823484,0.996276528663,0.996273823484,62;48;50,320;320;320,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.472916666667,0;0;0,0.500000000000,0.500000000000,0.000000000000,0.000000000000,1.000000000000
kv_fifo_eviction,18,1200,8,120,160,160,15,1.791759469228,2.728801861050,2.899374128016,1.387901130396,1.408948861060,0.562500000000,0.556250000000,72.000000000000,1.000000000000,0.800000000000,1.000000000000,1.954589378514,1.308844038656,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_fifo_eviction,0.000000000000,0,1.954589378514,1.308844038656,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.847570286149,0.861507259190,0.646094865589,0.651688019255,0.412052348477,0.415602028162,0.017690514717,0.025041925107,0.580190514717,0.581291925107,0.363215656521,0.361000938721,54;56;50,640;640;640,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.500000000000,0.250000000000,0.493750000000,0.493750000000,1.000000000000,160;160;160,1.000000000000,0.000000000000,0.500000000000,0.248402777778,0.488333333333
kv_reservoir,18,1200,8,120,160,160,15,1.791759469228,2.250837351487,2.907587576937,1.224856421508,1.424488271586,0.650000000000,0.562500000000,72.000000000000,1.000000000000,0.621666666667,1.000000000000,2.318428140604,1.497245128318,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_reservoir,0.000000000000,0,2.318428140604,1.497245128318,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.680515512751,0.849249077452,0.561703222758,0.650302324437,0.327170254395,0.408947057774,0.071850283080,0.048884195503,0.578149716920,0.574968425179,0.405197057405,0.359282379991,55;59;46,428;474;590,0.000000000000,0.000000000000,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.000000000000,0.000000000000,0.777083333333,0.222916666667,0.277083333333,0.137500000000,0.493750000000,0.493750000000,2.714583333333,54;77;135,0.781180555556,0.218819444444,0.281180555556,0.137569444444,0.526250000000
kv_hard_retention,18,1200,8,145,160,160,15,1.791759469228,1.544334653570,1.444641468700,0.957167718410,0.967698148972,0.762500000000,0.793750000000,107.000000000000,1.000000000000,0.668333333333,1.000000000000,1.144184310854,0.661158320408,320;320;320;320;320;320;480,entity:160;160;160;160;160;160;0|value:160;160;160;160;160;160;0|filler:0;0;0;0;0;0;0|query_marker:0;0;0;0;0;0;160|query_entity:0;0;0;0;0;0;160|context:0;0;0;0;0;0;160,kv_hard_retention,0.000000000000,0,1.144184310854,0.661158320408,0.000000000000,0.000000000000,0.000000000000,0.000000000000,9600,0.000000000000,0.462491704336,0.402777401166,0.412941531255,0.372400415009,0.213290113340,0.175925596444,0.072920362036,0.024092022953,0.823127648146,0.814288596083,0.637171296380,0.650414239796,55;55;50,572;492;540,0.000000000000,0.550762074986,0.000000000000,2.000000000000,0.100000000000,900,0.000000000000,0.547987622191,0.000000000000,0.835416666667,0.164583333333,0.335416666667,0.090625000000,0.768750000000,0.768750000000,2.377083333333,126;86;110,0.832152777778,0.167847222222,0.332152777778,0.093125000000,0.750833333333
