preset,seed,steps,batch_size,parameters,train_count,holdout_count,sequence_length,chance_nll,initial_train_nll,initial_holdout_nll,final_train_nll,final_holdout_nll,final_train_accuracy,final_holdout_accuracy,mean_estimated_madds_per_token,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,first_window_loss,last_window_loss,mechanism_load,role_mechanism_load,condition,workspace_aux_initial_weight,workspace_aux_anneal_steps,first_primary_window_loss,last_primary_window_loss,last_workspace_aux_window_loss,anneal_boundary_primary_window_loss,final_workspace_aux_weight,final_weighted_workspace_aux_window_loss
mediation_fixed,26,400,8,15650,160,48,8,1.609437912434,1.646819832266,1.615359357242,0.425392010330,2.012316826211,0.818750000000,0.395833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.420984670687,0.507036692825,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.653094433999,0.507036692825,0.000000000000,0.801292079427,0.000000000000,0.000000000000
core_full_content,27,400,8,1169,160,48,8,1.609437912434,1.826026841832,1.793031430088,0.087287927081,2.560007384382,1.000000000000,0.416666666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.592419564805,0.132336809956,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.592419564805,0.132336809956,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,27,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.592825381705,1.595329989091,0.262500000000,0.312500000000,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.619186236958,1.603105650470,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.619186236958,1.603105650470,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,27,400,8,15650,160,48,8,1.609437912434,1.613826946703,1.614804696636,0.343429898654,2.357257739348,0.887500000000,0.375000000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.657431162048,0.552901800753,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.657431162048,0.552901800753,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,27,400,8,15650,160,48,8,1.609437912434,1.613826946703,1.614804696636,0.329771129002,2.129028890235,0.887500000000,0.458333333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.429191500550,0.518024355889,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.652573540972,0.518024355889,0.000000000000,0.911104499489,0.000000000000,0.000000000000
core_full_content,28,400,8,1169,160,48,8,1.609437912434,1.654366346335,1.673893441390,0.111256560129,2.119520694202,0.981250000000,0.479166666667,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.539707298271,0.254040562024,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.539707298271,0.254040562024,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,28,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.597974432418,1.624946710236,0.231250000000,0.208333333333,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.616028032328,1.597947149457,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.616028032328,1.597947149457,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,28,400,8,15650,160,48,8,1.609437912434,1.616141879054,1.638015752071,0.553780057507,1.434207167355,0.831250000000,0.583333333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.620344791912,0.636657490656,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.620344791912,0.636657490656,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,28,400,8,15650,160,48,8,1.609437912434,1.616141879054,1.638015752071,0.282619405564,2.167558627280,0.918750000000,0.437500000000,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.404412710075,0.366160891144,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.626909422704,0.366160891144,0.000000000000,0.631660035405,0.000000000000,0.000000000000
core_full_content,29,400,8,1169,160,48,8,1.609437912434,1.754456344677,1.747836768860,0.106742285092,2.149471247332,0.987500000000,0.458333333333,984.000000000000,0.000000000000,0.000000000000,0.000000000000,1.582072583579,0.224396324701,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_full_content,0.000000000000,0,1.582072583579,0.224396324701,0.000000000000,0.000000000000,0.000000000000,0.000000000000
core_content_blind,29,400,8,725,160,48,8,1.609437912434,1.609437912434,1.609437912434,1.603025074582,1.608988704378,0.231250000000,0.208333333333,696.000000000000,0.000000000000,0.000000000000,0.000000000000,1.614135992224,1.606425710966,0;0;0;0;0;0,entity:0;0;0;0;0;0|value:0;0;0;0;0;0|filler:0;0;0;0;0;0|query_marker:0;0;0;0;0;0|query_entity:0;0;0;0;0;0,core_content_blind,0.000000000000,0,1.614135992224,1.606425710966,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,29,400,8,15650,160,48,8,1.609437912434,1.619560970557,1.651292288238,0.380128034996,1.806492102365,0.837500000000,0.520833333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,1.569005335551,0.521382730260,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_final_only,0.000000000000,0,1.569005335551,0.521382730260,0.000000000000,0.000000000000,0.000000000000,0.000000000000
mediation_fixed,29,400,8,15650,160,48,8,1.609437912434,1.619560970557,1.651292288238,0.334088881251,2.171080341053,0.887500000000,0.458333333333,6784.000000000000,1.000000000000,0.750000000000,1.000000000000,2.335221279247,0.546133209164,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed,0.500000000000,200,1.571825966742,0.546133209164,0.000000000000,0.784978418560,0.000000000000,0.000000000000
